objectid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript
col12_00220,Library Wizard Event,Meridian Library District,2016,"""Wizards"" gather at a special children's library event, circa 2016.","Public Libraries, Public Librarians","Meridian, Idaho",,,"Meridian Library District History Center Archives, MLD Box 5, Series 9",,Image;StillImage,image/jpeg,,"This item is protected by copyright and/or related rights. To request permission for educational, commercial, or other uses, contact the History Center at history@mld.org or 208-888-4451, ext. 1023 for further information. The Meridian Library District is not liable for any violations of the law by users.",,image,/objects/col012_mldimages_00211.jpg,/objects/small/col012_mldimages_00211_sm.jpg,/objects/thumbs/col012_mldimages_00211_th.jpg,,
col12_00221,Bookmobile Library Staff,Meridian Library District,2016,"Meridian Library Bookmobile staff, circa 2016.","Public Libraries, Public Librarians","Meridian, Idaho",,,"Meridian Library District History Center Archives, MLD Box 5, Series 9",,Image;StillImage,image/jpeg,,"This item is protected by copyright and/or related rights. To request permission for educational, commercial, or other uses, contact the History Center at history@mld.org or 208-888-4451, ext. 1023 for further information. The Meridian Library District is not liable for any violations of the law by users.",,image,/objects/col012_mldimages_00212.jpg,/objects/small/col012_mldimages_00212_sm.jpg,/objects/thumbs/col012_mldimages_00212_th.jpg,,
col12_00222,unBound Library Branch Dedication (First Location),Meridian Library District,2015,"unBound Branch dedication and ribbon cutting event, October 2015. In the next three years, prior to the relocation of unBound, this building will have 35,000 visitors. The branch offered 3-D printing and technology classes, as well as helped small business owners in the area. unBound moved into a different location in April of 2021. ","Public Libraries, Public Librarians","Meridian, Idaho",,,"Meridian Library District History Center Archives, MLD Box 5, Series 9",,Image;StillImage,image/jpeg,,"This item is protected by copyright and/or related rights. To request permission for educational, commercial, or other uses, contact the History Center at history@mld.org or 208-888-4451, ext. 1023 for further information. The Meridian Library District is not liable for any violations of the law by users.",,image,/objects/col012_mldimages_00213.jpg,/objects/small/col012_mldimages_00213_sm.jpg,/objects/thumbs/col012_mldimages_00213_th.jpg,,
col12_00223,Rascal and the Bookmobile,Meridian Library District,2016,"Rascal, Meridian Library District's mascot, stands outside the bookmobile, circa 2016. ","Public Libraries, Public Librarians","Meridian, Idaho",,,"Meridian Library District History Center Archives, MLD Box 5, Series 9",,Image;StillImage,image/jpeg,,"This item is protected by copyright and/or related rights. To request permission for educational, commercial, or other uses, contact the History Center at history@mld.org or 208-888-4451, ext. 1023 for further information. The Meridian Library District is not liable for any violations of the law by users.",,image,/objects/col012_mldimages_00214.jpg,/objects/small/col012_mldimages_00214_sm.jpg,/objects/thumbs/col012_mldimages_00214_th.jpg,,
col12_00224,MLD Sprinter Vehicle,Meridian Library District,2016,"The MLD ""sprinter"" vehicle, circa 2016. This vehicle can be seen delivering items to senior centers and sometimes as a substitute for the bookmobile when the bookmobile is getting a tune-up. ","Public Libraries, Public Librarians","Meridian, Idaho",,,"Meridian Library District History Center Archives, MLD Box 5, Series 10",,Image;StillImage,image/jpeg,,"This item is protected by copyright and/or related rights. To request permission for educational, commercial, or other uses, contact the History Center at history@mld.org or 208-888-4451, ext. 1023 for further information. The Meridian Library District is not liable for any violations of the law by users.",,image,/objects/col012_mldimages_00215.jpg,/objects/small/col012_mldimages_00215_sm.jpg,/objects/thumbs/col012_mldimages_00215_th.jpg,,
col12_00225,Idaho Birds of Prey visit Silverstone Branch,Meridian Library District,2019,The Idaho Birds of Prey visits the Silverstone Branch to educate children on owls and other birds. ,"Public Libraries, Public Librarians","Meridian, Idaho",,,"Meridian Library District History Center Archives, MLD Collection",,Image;StillImage,image/jpeg,,"This item is protected by copyright and/or related rights. To request permission for educational, commercial, or other uses, contact the History Center at history@mld.org or 208-888-4451, ext. 1023 for further information. The Meridian Library District is not liable for any violations of the law by users.",,image,/objects/col012_mldimages_00216.jpg,/objects/small/col012_mldimages_00216_sm.jpg,/objects/thumbs/col012_mldimages_00216_th.jpg,,
col12_00226,Edgar Dragon Poe's 5th Birthday,Meridian Library District,2019,"Edgar Dragon Poe celebrates his 5th Birthday at Silverstone, April 2019. ","Public Libraries, Public Librarians","Meridian, Idaho",,,"Meridian Library District History Center Archives, MLD Collection",,Image;StillImage,image/jpeg,,"This item is protected by copyright and/or related rights. To request permission for educational, commercial, or other uses, contact the History Center at history@mld.org or 208-888-4451, ext. 1023 for further information. The Meridian Library District is not liable for any violations of the law by users.",,image,/objects/col012_mldimages_00217.jpg,/objects/small/col012_mldimages_00217_sm.jpg,/objects/thumbs/col012_mldimages_00217_th.jpg,,
col12_00227,Tiny Library,Meridian Library District,2018,"Meridian Library District's Tiny Library Branch, circa 2018. MLD repurposed a 320 square-foot shipping container and turned it into an early literacy focused library. ","Public Libraries, Public Librarians","Meridian, Idaho",,,"Meridian Library District History Center Archives, MLD Collection",,Image;StillImage,image/jpeg,,"This item is protected by copyright and/or related rights. To request permission for educational, commercial, or other uses, contact the History Center at history@mld.org or 208-888-4451, ext. 1023 for further information. The Meridian Library District is not liable for any violations of the law by users.",,image,/objects/col012_mldimages_00218.jpg,/objects/small/col012_mldimages_00218_sm.jpg,/objects/thumbs/col012_mldimages_00218_th.jpg,,
col12_00228,unBound Branch Building,Meridian Library District,2021,"The unBound Branch building. This is the second building to house MLD's unBound Branch, as it relocated to 722 E 2nd Street and opened to the public in April 2021. ","Public Libraries, Public Librarians","Meridian, Idaho",,,"Meridian Library District History Center Archives, MLD Collection",,Image;StillImage,image/jpeg,,"This item is protected by copyright and/or related rights. To request permission for educational, commercial, or other uses, contact the History Center at history@mld.org or 208-888-4451, ext. 1023 for further information. The Meridian Library District is not liable for any violations of the law by users.",,image,/objects/col012_mldimages_00219.jpg,/objects/small/col012_mldimages_00219_sm.jpg,/objects/thumbs/col012_mldimages_00219_th.jpg,,
col12_00229,Orchard Park Branch,Meridian Library District,2023,"The Orchard Park Branch, dedicated and opened in May 2023. This 15,000 square foot library has a drive up book return, a 24 hour access point for requested library materials, and a sensory room to support those with sensory processing needs. ","Public Libraries, Public Librarians","Meridian, Idaho",,,"Meridian Library District History Center Archives, MLD Collection",,Image;StillImage,image/jpeg,,"This item is protected by copyright and/or related rights. To request permission for educational, commercial, or other uses, contact the History Center at history@mld.org or 208-888-4451, ext. 1023 for further information. The Meridian Library District is not liable for any violations of the law by users.",,image,/objects/col012_mldimages_00220.jpg,/objects/small/col012_mldimages_00220_sm.jpg,/objects/thumbs/col012_mldimages_00220_th.jpg,,
col12_00230,MLD History Center Digitization Technicians,Meridian Library District,2022,"Meridian Library Digitization Technicians work on preserving Meridian's History through scanning and digital collection website creation, October 2022.","Public Libraries, Public Librarians","Meridian, Idaho",,,"Meridian Library District History Center Archives, MLD Collection",,Image;StillImage,image/jpeg,,"This item is protected by copyright and/or related rights. To request permission for educational, commercial, or other uses, contact the History Center at history@mld.org or 208-888-4451, ext. 1023 for further information. The Meridian Library District is not liable for any violations of the law by users.",,image,/objects/col012_mldimages_00221.jpg,/objects/small/col012_mldimages_00221_sm.jpg,/objects/thumbs/col012_mldimages_00221_th.jpg,,
col12_00231,MLD History Center Exhibit Room,Meridian Library District,2024,"Meridian Library District's History Center exhibit room located at Meridian City Hall, 2024. ","Public Libraries, Public Librarians","Meridian, Idaho",,,"Meridian Library District History Center Archives, MLD Collection",,Image;StillImage,image/jpeg,,"This item is protected by copyright and/or related rights. To request permission for educational, commercial, or other uses, contact the History Center at history@mld.org or 208-888-4451, ext. 1023 for further information. The Meridian Library District is not liable for any violations of the law by users.",,image,/objects/col012_mldimages_00222.jpg,/objects/small/col012_mldimages_00222_sm.jpg,/objects/thumbs/col012_mldimages_00222_th.jpg,,
